,PetID,sentiment_document_score,sentiment_document_magnitude
7395,4036e0e12,0.5,3.7
7396,806bcf604,0.0,0.1
7397,8a3efc6c4,0.3,2.7
7398,d01112d4a,0.3,0.9
7399,bf458a7d4,0.1,2.1
7400,9fb0aedb7,0.0,0.0
7401,db05d2fb1,0.2,1.2
7402,6c054c4ef,0.3,0.6
7403,dfd0fbde8,0.0,3.3
7404,a710da2ab,0.7,0.7
7405,ee83e7a09,0.2,6.8
7406,2fa8b64b1,0.0,2.8
7407,a6239b2f3,0.0,1.9
7408,9497fd08f,0.7,0.7
7409,2986194f1,0.1,1.4
7410,7ddf00d90,0.2,2.2
7411,94dc821ee,0.3,5.1
7412,12ccd5019,0.5,0.5
7413,063e2d021,0.1,6.3
7414,5c60f7300,0.2,6.4
7415,3e158c21e,0.6,1.3
7416,92caf1d01,0.8,0.8
7417,5876df456,0.3,0.3
7418,621b83ac7,0.0,7.2
7419,9d71eb546,0.1,0.8
7420,78929e879,0.1,3.0
7421,cf78e66fd,0.3,7.6
7422,a05674125,0.0,0.0
7423,0c0214da4,0.1,0.3
7424,e11e6cf89,0.0,9.4
7425,3b95539f0,0.4,0.9
7426,fa1608a29,0.3,2.3
7427,19480ca6f,0.3,0.3
7428,ce0fbe463,0.2,2.1
7429,6ab1ff108,0.1,2.9
7430,7648e56db,0.2,2.5
7431,91add3784,0.1,0.6
7432,8361219e7,0.2,0.7
7433,efc478e64,0.3,5.5
7434,c12ae3214,0.0,2.6
7435,214dbc1f4,0.7,2.8
7436,eca179f5f,0.4,2.9
7437,7218c8328,0.0,0.0
7438,acfaf9210,0.2,0.4
7439,2034bc734,0.3,1.2
7440,c05b7439a,0.8,4.2
7441,9a21528ec,0.2,1.5
7442,f20390dba,0.5,2.0
7443,bc1319810,0.1,4.0
7444,146f076cf,0.3,1.1
7445,639a4bcfd,0.2,1.6
7446,c4ea89ddb,0.0,0.5
7447,00904fc2c,0.2,5.1
7448,dfb8034b5,0.3,2.3
7449,16316fb49,0.4,1.2
7450,829ea64cc,0.3,4.1
7451,6fc17b073,0.0,1.3
7452,5417ca8e6,0.0,0.0
7453,96a5fd573,0.4,0.9
7454,8f128d3ed,0.0,4.0
7455,afefc6424,0.9,1.9
7456,e0e604fc2,0.2,1.8
7457,eeb377c0b,0.2,0.5
7458,e79487c5d,0.9,0.9
7459,df70eb456,0.4,1.7
7460,1cd8131cd,0.8,3.5
7461,4236c9245,0.5,1.1
7462,fadae6510,0.2,1.8
7463,ca3312b77,0.7,0.7
7464,99558ec92,0.0,2.0
7465,78b51f6a0,0.2,10.9
7466,855de7c89,0.4,0.4
7467,751412a89,0.3,3.9
7468,2c4089e4f,0.3,5.8
7469,3d3aef491,0.3,0.3
7470,67f351876,0.7,1.5
7471,f32059805,0.9,1.9
7472,5f44a43f4,0.0,0.0
7473,b7656e70f,0.2,2.4
7474,4e4ceb08b,0.3,1.4
7475,9e2a19b16,0.3,1.3
7476,9031a7f4c,0.4,2.2
7477,5ae7359ab,-0.1,0.3
7478,e1e2b0af4,0.3,3.1
7479,80fcb8392,0.1,0.8
7480,e570d64ac,0.1,0.1
7481,db0a53c3a,0.6,3.7
7482,e6151d695,0.2,2.2
7483,2f595e715,-0.4,0.4
7484,b2f2134bd,0.4,2.1
7485,598479067,0.6,2.6
7486,1ae342ed5,0.0,2.5
7487,f6549ffdd,0.8,0.8
7488,bb2808ff8,0.1,3.7
7489,02d644003,0.5,1.0
7490,dbea554c3,0.9,0.9
7491,4248ee26d,0.4,1.9
7492,39366118c,0.0,2.8
7493,b73c5a1b7,0.2,0.5
7494,5f235ec16,0.8,0.8
7495,3166b0f31,0.5,1.1
7496,6366b7f4a,0.0,0.0
7497,b97efdcee,0.1,4.3
7498,95e92b082,0.4,1.2
7499,c7c489413,0.2,3.2
7500,7b7b7b71e,0.5,1.1
7501,a68e8378d,0.0,0.1
7502,dd654a9e7,0.3,1.5
7503,f506d3fd2,0.3,6.2
7504,9a875f3f6,0.1,0.5
7505,9afc068ae,0.2,1.4
7506,53db5839b,0.1,0.1
7507,c2eec623c,0.8,0.8
7508,c932005f5,0.3,2.0
7509,1eeb50e8f,0.7,0.7
7510,91306f563,0.1,1.6
7511,95914d469,0.1,3.2
7512,d68357af5,-0.2,1.5
7513,95e69fe79,0.5,2.7
7514,7ef8c54ee,0.5,0.5
7515,f05dae9bb,0.2,1.8
7516,70112a1b9,0.5,2.2
7517,2fa5bde3c,0.4,1.0
7518,cf419ae71,0.0,0.0
7519,9e11a3158,0.8,0.8
7520,eb1f799df,-0.1,3.8
7521,49a867af7,0.0,1.0
7522,ee8ddae7b,-0.1,1.2
7523,3cdbf07be,0.2,5.7
7524,21493e6ea,0.2,0.6
7525,c740abfe1,0.2,2.4
7526,39818f12c,0.2,2.1
7527,156c2d6ba,0.0,0.2
7528,15a206d0d,0.8,0.8
7529,b43155295,0.4,2.1
7530,5c3d3fb3d,0.3,1.1
7531,a8cdba660,0.0,1.1
7532,d1a577692,0.1,3.4
7533,61afb7281,0.1,3.6
7534,75f7beaf2,-0.1,2.9
7535,f52510492,0.4,2.4
7536,e93afb8ff,0.3,0.3
7537,bf5eb5d00,0.2,2.1
7538,63c93929a,0.5,2.1
7539,c61aef5bc,0.7,0.7
7540,f88fd5ee5,0.8,0.8
7541,dcf2641f2,0.5,5.6
7542,36632f72b,0.4,3.8
7543,26c1fc882,0.2,7.2
7544,defebd6b4,-0.2,0.5
7545,3c59aa98d,0.7,2.2
7546,3bab1eacd,0.4,3.5
7547,61fa73996,0.0,0.1
7548,850b0f686,0.3,1.1
7549,245bd5ca0,0.4,1.9
7550,fad223ef5,0.2,1.1
7551,c5aeec694,0.3,1.1
7552,21fcd15c6,0.0,3.7
7553,04a5f717a,0.2,0.7
7554,ed0185e39,0.9,0.9
7555,00b00d5c1,0.3,2.6
7556,eb6bb82fd,0.2,1.7
7557,43b6e3f2a,0.4,2.1
7558,c64c9e2d4,-0.2,0.2
7559,171113c99,0.5,8.0
7560,fa6c44396,0.2,4.6
7561,147a0fbd6,0.6,1.9
7562,84ce5f32b,0.2,1.9
7563,8e3c58de2,0.3,1.2
7564,dc7a53ba0,0.0,0.0
7565,befa8a395,0.0,1.1
7566,dac60bd9c,0.5,1.8
7567,4a0adfdd0,0.2,0.9
7568,d15a5363e,0.5,2.0
7569,94afcd90c,0.0,2.1
7570,bc2fdee71,-0.2,1.2
7571,040d87bbb,-0.3,4.0
7572,971817521,0.1,2.7
7573,7d7a39d71,0.1,1.4
7574,4348b169a,0.2,2.3
7575,22e1f3438,0.5,2.3
7576,99459c30d,0.0,3.3
7577,ee50b9066,0.1,1.4
7578,a29dba165,0.2,2.1
7579,ae946bb63,0.2,3.5
7580,8ba0c6894,0.3,3.2
7581,85f71876c,0.4,2.5
7582,4c26cf05d,0.5,1.0
7583,b76a6d7fa,0.1,1.6
7584,e1d1b893a,0.5,3.6
7585,67221a8f8,0.1,2.9
7586,1104fe6bb,0.4,3.4
7587,26cb1c2c0,0.4,1.2
7588,7ca7983b5,0.0,1.4
7589,3508d0b46,0.3,0.3
7590,6c83d00bf,0.7,0.7
7591,f1fe2758a,0.2,2.2
7592,454aa9e20,0.1,0.2
7593,da928b2cd,-0.1,0.4
7594,3ab64c5a4,0.3,2.5
7595,13dbd2170,0.3,3.7
7596,708d4eb55,0.4,2.1
7597,8abd212c6,0.3,6.2
7598,736b228b9,0.3,4.4
7599,791560e54,0.6,1.2
7600,0a949618f,0.4,0.8
7601,6e60c80ab,0.5,2.1
7602,0ca5a506e,0.4,4.6
7603,e8b34f964,0.7,2.1
7604,d4ec04b8e,0.4,4.5
7605,380eaa884,0.6,8.5
7606,58396d68b,0.0,1.0
7607,e2e5b8ae2,0.6,0.6
7608,05492e461,0.6,3.8
7609,a080c1037,-0.4,0.4
7610,4e12936b0,0.0,0.0
7611,3c2324232,0.9,0.9
7612,032aefa61,0.0,1.6
7613,ca46b14de,0.8,1.6
7614,d9b4b1930,0.4,0.8
7615,30846007c,0.2,0.8
7616,9ad6f6fae,0.1,2.3
7617,16dc1188b,0.7,1.5
7618,2bdf3471b,0.0,5.1
7619,30669fef4,0.0,0.0
7620,d7f938acd,0.0,1.5
7621,7d7fddaed,0.6,0.6
7622,83b2fae5e,0.2,0.2
7623,65d10be4d,0.2,2.7
7624,518e71b74,0.4,1.8
7625,d2490c888,0.1,4.8
7626,c37cd2095,0.4,1.9
7627,86d02f6a8,0.9,0.9
7628,98d3a24b8,0.2,0.6
7629,97450a196,0.2,0.2
7630,abf0f2579,0.3,1.3
7631,27e649547,-0.1,0.5
7632,8ba1009c6,0.9,0.9
7633,ca4224e0b,0.7,2.3
7634,18751b49e,0.4,3.3
7635,06adfc154,-0.1,1.3
7636,069762ec2,0.8,0.8
7637,a3d8c3aaa,0.1,2.6
7638,b3902add8,0.3,0.7
7639,3b939b40c,0.7,0.7
7640,bf22b5a35,0.3,3.9
7641,efe569ca6,0.5,1.0
7642,b3543dda3,-0.1,0.6
7643,1b6f92bc2,0.6,3.7
7644,3b4b4cb9c,0.5,1.1
7645,2c08a034c,0.3,2.0
7646,2bf2c6260,0.1,0.7
7647,19dcd4753,0.5,3.1
7648,8ec043344,0.0,1.1
7649,94f9f7789,0.6,1.9
7650,6d5fc90f3,0.2,3.0
7651,a9f395ba8,0.3,2.4
7652,76e071fcb,0.5,2.6
7653,7de2f688b,0.3,1.7
7654,e2ecf822a,0.4,3.0
7655,f1afd4033,0.1,0.3
7656,c4ab38782,0.1,0.6
7657,39a66e7cb,0.0,0.0
7658,ff85f13d7,0.4,5.7
7659,325d0e364,0.1,2.4
7660,2267e1584,0.2,3.8
7661,fe1edf930,0.0,2.2
7662,e32c29f03,0.0,3.0
7663,01dd8880a,0.4,3.9
7664,f35683806,0.5,3.4
7665,d7331834d,0.4,1.8
7666,4158fbb67,0.0,0.0
7667,cfd7c3baa,0.6,1.9
7668,c9e86cf3c,0.3,2.2
7669,5e2bbb163,0.4,1.2
7670,1fbf04fab,0.0,3.3
7671,ef0b07c6b,0.6,1.2
7672,1e5b2baa8,0.1,3.3
7673,812240d28,0.1,3.1
7674,442ab63f2,0.3,4.7
7675,865ee6652,0.1,1.2
7676,d1f80f7d1,0.0,0.9
7677,c4a3c0456,0.4,2.0
7678,838b5c426,0.3,0.3
7679,08267e916,0.1,2.1
7680,1fc6f94cc,0.3,0.3
7681,29e6c171d,0.1,1.4
7682,5b4a22c83,0.4,0.9
7683,147e587da,0.3,3.3
7684,84998166f,0.6,1.9
7685,791c8a511,-0.1,0.9
7686,4989496c6,0.8,0.8
7687,ba2d4e877,0.4,4.0
7688,dcc316599,0.2,3.8
7689,f6d2c9972,0.6,1.8
7690,055825f1c,0.8,0.8
7691,b822d0566,0.3,4.6
7692,0fa39858f,0.3,2.4
7693,375794bcb,0.5,1.7
7694,5b214efd1,-0.2,1.3
7695,db9539604,0.5,3.8
7696,aefafcc66,0.2,3.4
7697,f4415e636,0.7,0.7
7698,6d1fdcbfc,0.6,0.6
7699,797bcabfd,0.0,2.5
7700,a71cafdcf,0.2,0.6
7701,cd2b84b66,0.2,4.2
7702,7028931ed,0.3,0.3
7703,5ab4df736,0.5,3.1
7704,8f0468771,0.0,1.4
7705,c5b943ccc,0.3,2.0
7706,76b67f389,0.1,2.9
7707,82f1872bf,0.0,5.2
7708,15d4c0bad,0.3,3.2
7709,2bec9dd86,0.2,0.2
7710,ffdad97e5,0.7,2.1
7711,a22b593a2,0.3,2.7
7712,9619060db,0.4,0.9
7713,3a3d4f5dc,-0.5,1.0
7714,05febeea3,0.1,1.4
7715,5027f31e5,0.0,3.3
7716,da697d5ba,0.6,0.6
7717,fe74d6173,0.1,0.5
7718,eea7548f0,0.1,4.4
7719,b780980c1,0.0,10.2
7720,b5b6b9398,0.9,1.9
7721,b6637d165,0.3,0.6
7722,1dfadc371,0.4,3.8
7723,7ddc32b12,0.1,1.2
7724,f19397eed,0.0,0.2
7725,11f773e2f,0.0,0.0
7726,5afe2ebbc,0.0,1.0
7727,bdeeb6fe2,0.1,2.6
7728,65b46ef09,0.6,3.7
7729,27e16a68d,-0.7,0.7
7730,4c9f111f1,0.6,1.9
7731,4f5f178e6,0.6,1.3
7732,1cdf69df6,0.0,1.2
7733,1f34d9c73,0.2,12.9
7734,211b0aa56,0.3,4.2
7735,86afe98e6,0.2,2.5
7736,4d279eb58,0.1,4.2
7737,26e7f93e8,0.3,1.4
7738,a22daaa5f,0.5,1.0
7739,85078bc71,0.6,3.9
7740,59d95faef,-0.4,0.4
7741,02f31f1ba,0.3,2.5
7742,23ab1d5b8,0.2,2.1
7743,13757a086,0.0,0.7
7744,2f3677597,0.5,3.1
7745,a4e09a814,0.4,1.0
7746,fb3bd80d1,0.4,2.4
7747,b34dce3d6,0.6,3.2
7748,26848ac26,0.4,1.8
7749,865619d53,0.4,2.3
7750,fe2757847,0.0,0.8
7751,ca5a9ff9c,0.7,3.0
7752,3c9dc7370,0.3,2.3
7753,2a92877f7,0.2,1.4
7754,24d3b54ec,0.0,0.0
7755,f037aaccb,0.2,2.2
7756,7f74af51f,0.5,2.9
7757,1f96eae14,0.1,0.1
7758,a904d6da4,0.0,3.3
7759,7e5d4e317,0.0,4.0
7760,d168549f2,0.5,1.7
7761,f235e6a5a,0.1,3.7
7762,4ae940ec2,0.0,0.8
7763,799a41eba,0.2,0.2
7764,0b4a0d698,0.0,2.6
7765,f09d025a9,0.3,1.4
7766,ef836c3d3,0.2,12.4
7767,a561b2487,0.3,2.2
7768,8ead3a355,0.4,1.3
7769,c85f29411,-0.2,1.0
7770,706c85343,0.3,0.7
7771,c1816081f,0.5,2.5
7772,f21f48009,0.2,4.1
7773,43ea3193d,0.1,0.1
7774,1b4224c51,0.3,4.2
7775,b25ad3ff0,0.3,0.3
7776,84b36d951,0.2,0.5
7777,7cc040670,0.9,0.9
7778,b24ac527f,0.5,3.7
7779,4d649e887,0.5,1.6
7780,db9ff390f,0.3,2.1
7781,15592a54c,0.2,2.8
7782,1082982dc,0.2,0.6
7783,80b25cc78,0.3,8.5
7784,2e9ee4be9,0.5,1.0
7785,a8ce7d647,0.3,0.3
7786,8a6701090,0.2,0.8
7787,007bc1db4,0.4,1.8
7788,8ccaceef5,0.0,1.1
7789,60ce9e319,0.3,4.5
7790,b7910b841,0.1,1.1
7791,67b1168ba,0.3,2.3
7792,bc0b9984a,0.2,0.2
7793,24361123a,0.2,0.9
7794,7d3dd49c5,0.9,0.9
7795,485772d7e,0.0,0.0
7796,17cbebba6,0.5,2.7
7797,7438f5d52,0.0,0.4
7798,ce2004c9e,0.0,1.8
7799,a2d87dd35,0.2,1.1
7800,a4dd57b11,0.2,0.2
7801,f22f3578c,0.5,0.5
7802,9586639e9,0.9,0.9
7803,a22a8a017,-0.1,0.7
7804,805dcae38,0.8,1.6
7805,fbcadae16,0.3,4.6
7806,c5b717bc2,0.2,3.0
7807,de8b7400d,0.9,0.9
7808,47ec9e919,0.2,4.1
7809,e73545fe5,0.0,1.5
7810,c0de58288,0.4,2.4
7811,eb8baed62,-0.1,3.4
7812,7e3f52620,0.2,1.0
7813,b790a32cf,0.8,0.8
7814,2ef182fc5,0.6,3.2
7815,da1e7c53d,0.9,2.8
7816,e24b153bb,0.3,8.9
7817,ab0bb2f5a,0.4,2.5
7818,e79f310db,0.2,0.2
7819,8ce183889,0.4,1.4
7820,4c2040263,0.4,2.5
7821,0052dcf47,0.3,0.7
7822,a952a211e,0.7,1.4
7823,7a7153881,0.0,0.0
7824,93685a66f,0.3,2.8
7825,b2937acb6,0.9,0.9
7826,7e8bab7a5,0.5,3.3
7827,6d7d7753c,0.3,1.0
7828,6846c8340,0.4,1.3
7829,b833f9624,0.3,2.2
7830,3304185a1,-0.7,0.7
7831,2f7fd8400,0.9,2.7
7832,b28acaaeb,0.1,2.7
7833,1e39a9ea7,-0.5,0.5
7834,7276be56b,0.1,3.9
7835,e736f4022,0.1,7.0
7836,73ec4c916,0.2,1.3
7837,08f038689,0.2,0.6
7838,e23c47d1e,0.2,4.8
7839,a6cbd39c2,0.2,6.1
7840,8ee223a17,0.8,0.8
7841,745facb3c,0.6,2.4
7842,a77b63ee1,0.0,0.0
7843,be36182ea,0.0,0.0
7844,b5ce44276,0.7,1.4
7845,abe27623b,0.0,0.4
7846,d3c79cf76,0.1,1.3
7847,040b028f1,0.0,2.7
7848,a36b60379,0.1,3.0
7849,bdffad31f,0.3,3.0
7850,597ff6946,0.3,3.6
7851,24fad6b0b,0.1,0.5
7852,afa07a0d6,0.1,7.1
7853,dd7ab4e26,0.3,3.0
7854,2023404f9,0.4,2.0
7855,22987c7fb,0.2,2.0
7856,cc261e309,0.3,2.0
7857,3e6fa700b,0.4,3.4
7858,466862270,0.1,6.6
7859,f4c27e753,0.7,0.7
7860,a6fd3df67,0.9,0.9
7861,39ba962ef,0.0,0.4
7862,95bc62678,0.3,2.4
7863,67ab87b4a,0.0,0.0
7864,40f17b3a1,0.3,1.6
7865,bcda757a8,0.2,0.2
7866,16c53ebf9,0.4,1.7
7867,c11ca8051,0.1,1.1
7868,388cd5b9c,0.2,2.5
7869,326b17344,0.1,3.2
7870,59ee91cf8,0.0,0.0
7871,6568f907c,0.0,1.5
7872,0e49c7f19,0.0,2.9
7873,990e04b81,0.6,1.2
7874,18427ab22,0.4,5.9
7875,1a4464471,0.1,0.1
7876,47787f847,0.3,1.4
7877,79420447a,0.6,6.3
7878,f7fc28014,0.0,0.0
7879,8ad937f6c,0.8,1.6
7880,35f8b4bff,0.1,2.6
7881,3b3b37546,0.0,0.0
7882,7a5b854f0,0.2,0.5
7883,1e51ad3d5,0.7,0.7
7884,0acb3bf7a,0.3,0.9
7885,f61cec80a,0.2,1.2
7886,f4f349714,0.0,2.6
7887,3d7275647,0.5,2.2
7888,5ac0ddea0,0.0,4.9
7889,2c0a3e57e,0.4,0.9
7890,26fb642bb,0.0,0.0
7891,845703071,0.0,0.2
7892,f8a2993e7,0.8,0.8
7893,f83c963d2,0.7,2.1
7894,802290aa5,0.1,1.4
7895,d6e372a1d,0.9,0.9
7896,51226d067,0.3,0.3
7897,b60a4eb5e,0.1,1.6
7898,7eff2bd81,0.0,0.2
7899,3928a4b23,0.5,5.9
7900,bec49d8b7,0.2,2.0
7901,6ad5aa95c,0.0,0.0
7902,f245f7d4f,0.4,1.3
7903,7f8955f6a,-0.4,1.3
7904,16a371487,0.2,0.5
7905,f904be121,0.0,1.9
7906,58a4768a6,0.2,4.7
7907,8ce613036,0.3,3.9
7908,9123c847a,0.0,1.5
7909,9af8f154b,0.5,1.0
7910,5b9d80473,0.4,1.0
7911,6cbc126fc,-0.3,1.7
7912,77bb4ce3a,0.4,1.6
7913,7a6ef9da1,0.3,3.6
7914,308a16b6e,0.3,1.6
7915,2239dee36,0.1,1.1
7916,3b9f04df5,0.5,1.7
7917,8d83c952c,0.1,7.0
7918,020cd1d50,0.4,2.3
7919,22e9d72ce,-0.1,1.2
7920,33a8b9601,0.7,0.7
7921,672e9e752,0.6,1.2
7922,548df7912,0.3,2.5
7923,dd308e46b,-0.2,0.2
7924,de43c6ce5,0.0,1.3
7925,497ef36aa,0.6,1.8
7926,b96b7da59,0.0,1.8
7927,14a9958e0,0.0,2.2
7928,fd9489e42,0.6,1.8
7929,a81084ff0,0.3,3.0
7930,d9b894731,0.2,1.6
7931,7bda94ad0,0.3,8.4
7932,3244cff21,0.2,1.4
7933,09e64ce2b,0.2,0.5
7934,b3b6d78f5,-0.1,1.2
7935,55f8f6120,0.0,1.3
7936,3ef5f0537,0.3,2.2
7937,68d514216,0.0,0.0
7938,470fba174,0.7,3.6
7939,37bbc6060,0.2,2.0
7940,5163abb6e,0.2,0.2
7941,11a3055b7,0.4,0.9
7942,64ea72fca,0.8,1.7
7943,b60bc872a,0.2,2.1
7944,60aca92c5,0.5,3.6
7945,d7cc44152,0.4,2.7
7946,57ac7373a,-0.1,2.0
7947,504e4ec84,0.5,1.0
7948,9a719040f,0.3,1.5
7949,767907867,0.5,2.1
7950,d30068375,0.0,1.1
7951,00156db4a,0.0,1.8
7952,7a1d75edd,0.3,1.6
7953,7432630e3,0.2,1.6
7954,782eb0d9d,0.1,0.1
7955,7374edef0,0.0,7.5
7956,20854e428,0.2,3.3
7957,f28036d8a,0.1,0.3
7958,bd4059588,0.0,0.0
7959,38fb7c50c,0.2,2.2
7960,d336e6953,0.0,1.7
7961,22c2f101e,0.2,0.9
7962,071753413,0.6,1.9
7963,3a050484c,0.0,1.4
7964,1a3c44785,0.4,1.9
7965,7e1af1787,0.6,2.0
7966,58d54417f,0.9,1.8
7967,75f582ad6,0.0,0.8
7968,beb0f98f7,0.5,2.2
7969,4657ae5ac,0.1,0.2
7970,b319a0cd7,0.2,1.2
7971,0e9c1385c,-0.1,0.4
7972,c1ca516d7,0.6,1.3
7973,d4f813a7e,0.3,2.5
7974,46687a6d1,0.5,1.0
7975,58ef3eec9,0.1,0.1
7976,34dd3cb69,-0.4,0.4
7977,643eab5c6,0.3,4.7
7978,092b32197,0.1,0.4
7979,f0fde0412,0.1,0.1
7980,9ab7e48e8,0.1,1.2
7981,3853ff1dd,0.6,1.2
7982,cfb8b6b93,0.4,2.8
7983,48ceb84a0,0.4,2.2
7984,d9a014dbb,0.2,1.3
7985,ef2ee6e9b,0.2,4.2
7986,558ca2c00,0.4,3.0
7987,fd717a456,0.1,2.7
7988,2db964259,0.0,0.6
7989,708189e17,0.3,3.1
7990,d0866146d,0.3,2.2
7991,b0278d962,0.3,0.9
7992,9ed8dd7a7,0.4,1.8
7993,25c7b5c5f,0.1,3.8
7994,5ad9215c4,0.3,1.1
7995,dd056b65a,0.0,1.5
7996,2aac3e0ac,0.1,1.0
7997,e61d62489,0.1,0.1
7998,487416da5,0.4,2.0
7999,fef6df98c,0.7,2.8
8000,5c4742e35,0.9,0.9
8001,4e76c15d3,0.2,5.2
8002,0fe9d0022,0.5,1.0
8003,a6fea1d1a,0.1,0.1
8004,6c121d784,0.3,3.6
8005,0f796d3f9,0.2,2.4
8006,9809485bb,0.2,0.5
8007,ed5b8276f,0.2,3.2
8008,fbdf8c03a,0.1,0.8
8009,b1170cc46,0.2,0.8
8010,6b307a8ec,0.4,2.7
8011,3b4f31dc0,0.2,2.1
8012,b744f152f,0.7,0.7
8013,7f5233804,0.0,3.6
8014,4745e5286,0.0,4.9
8015,cea713af9,0.4,1.7
8016,f9f914ed3,0.3,3.7
8017,1b3dcf712,0.3,1.9
8018,201ea7802,0.5,0.5
8019,881580d4b,0.0,0.2
8020,e3749ff79,0.2,1.3
8021,8d7a8a5c0,0.2,2.2
8022,7c1f20f6e,0.1,6.3
8023,c547fc4f7,0.2,0.2
8024,730a09014,0.2,1.4
8025,8e8965ae1,0.0,1.8
8026,cf9bc2dc8,0.2,1.2
8027,ae38b9254,0.1,1.0
8028,faf4fd269,0.0,1.3
8029,b233246be,0.0,0.3
8030,4bce78644,0.1,1.8
8031,5ebc60bb5,0.8,0.8
8032,05fadeacd,0.3,0.3
8033,91f87fa27,0.0,0.0
8034,4914da5ec,0.0,1.5
8035,24890da9b,0.1,0.7
8036,15bcbb6e2,0.1,2.5
8037,1d9c36e47,0.1,1.3
8038,323e4cb89,0.1,0.1
8039,259dc7e9a,0.0,1.3
8040,308034707,0.1,0.1
8041,f8a1d0a54,0.7,0.7
8042,b08012e7f,0.3,2.1
8043,3b1976326,0.1,0.5
8044,385b5b8fc,0.1,1.3
8045,d60dbdd7a,0.6,3.2
8046,8f7a44198,0.0,1.2
8047,076e5c59d,0.3,1.4
8048,adc3a477a,0.3,3.8
8049,91df1b68f,0.2,0.2
8050,e53cf2373,0.3,2.4
8051,d270b074e,0.8,0.8
8052,b756bfae3,0.8,0.8
8053,4ad983a9d,0.1,3.5
8054,014ce5783,0.5,2.6
8055,c18106b39,0.4,2.9
8056,27bbc8c4f,0.1,0.1
8057,c56432da8,0.5,0.5
8058,4409a68b9,0.1,1.4
8059,309f63a00,0.0,0.1
8060,370d9c1ba,0.7,0.7
8061,444d1c6d6,0.0,0.0
8062,46bb277b5,0.0,5.0
8063,fad982f0a,0.0,0.0
8064,b64e30a78,0.0,0.5
8065,f0ebfa37d,0.1,0.1
8066,660cd67ed,-0.1,0.1
8067,1a783228c,0.8,2.4
8068,fc710f1e8,0.3,3.1
8069,57aa560b5,0.5,0.5
8070,f7f9eacc9,0.4,4.8
8071,0c1e8a6f2,-0.2,0.7
8072,b3e19ff68,0.4,2.5
8073,1027c621c,0.1,0.1
8074,3bf1bdd86,0.3,1.1
8075,2fab464fb,0.0,0.0
8076,3948f67d7,0.0,1.4
8077,b243b8e93,-0.2,3.9
8078,c4feb7269,0.4,2.2
8079,70be9c861,0.0,0.0
8080,0cbe33a44,0.1,0.2
8081,c4b316827,0.4,2.3
8082,26ceb4ba8,0.0,4.0
8083,e808828dc,0.3,3.1
8084,37e47eeab,0.2,2.5
8085,0ad87f5c5,0.2,7.4
8086,2bbca459e,0.1,0.1
8087,fb999f812,0.4,1.3
8088,35df10380,0.2,6.3
8089,6f1a516f4,0.6,0.6
8090,7d7b5bf2f,0.3,1.4
8091,2db012118,0.1,1.1
8092,89347826e,0.5,1.1
8093,f95b39c6f,0.0,0.0
8094,22e507b33,0.0,1.4
8095,dcf366e02,0.8,0.8
8096,77653ab79,0.1,0.2
8097,2cf4994e7,0.0,0.7
8098,6a546bfb7,0.0,0.0
8099,d21cfa860,0.0,1.7
8100,0d508e63a,0.4,1.2
8101,f3f8d5097,0.6,2.4
8102,cbf20c4b0,0.1,3.9
8103,fe250bce9,0.0,0.7
8104,91b088719,0.0,1.1
8105,4a56df934,0.3,2.5
8106,29fd25bc8,0.3,0.9
8107,3f50cc4fd,0.5,1.6
8108,f594a2e18,0.4,5.6
8109,4263cc9ed,0.2,1.0
8110,fad4fb461,0.0,0.3
8111,b2b3baca1,0.5,2.5
8112,463be5788,0.3,6.7
8113,a0c584c54,0.0,0.0
8114,f40de2f6f,0.0,0.5
8115,7b79e52f0,0.4,1.3
8116,6c2fa49e8,0.5,1.0
8117,5f9a836f8,0.0,2.0
8118,80bf7a371,0.4,3.4
8119,7a2cadc09,-0.1,2.6
8120,ad937498b,0.2,2.8
8121,ae42b09ce,-0.1,0.1
8122,104c799db,0.1,0.5
8123,13264f4f4,0.2,2.2
8124,03b0568b3,-0.3,0.7
8125,2cf927db8,0.1,0.1
8126,4dc36183c,0.2,8.5
8127,29ffe21fe,0.1,3.1
8128,eac772633,0.0,2.8
8129,d54759a77,0.2,1.5
8130,e748f52b7,0.3,0.9
8131,69daafdd4,0.0,3.2
8132,f2117b204,0.0,1.6
8133,f4316f2bc,0.4,5.8
8134,02d9e61ca,0.1,2.6
8135,42a8d4f4a,0.2,3.9
8136,1f3e595eb,0.5,1.0
8137,36a9087d7,0.7,0.7
8138,f2472c8dd,0.0,2.4
8139,f3abe5d8c,0.7,0.7
8140,8ce0f64b4,0.2,2.3
8141,b022c1924,0.1,1.3
8142,915173d4d,0.4,1.8
8143,9684a1603,0.0,0.1
8144,11a993099,0.2,2.9
8145,25dc712af,0.5,1.0
8146,6c4af5f08,0.2,2.6
8147,12e711074,0.1,2.0
8148,222ee828b,0.1,6.5
8149,4dd89c859,0.2,1.3
8150,d4c6c89ab,0.0,0.2
8151,c9d24314b,0.7,2.1
8152,8d2afd85f,-0.2,0.5
8153,5e5d1fc6d,0.3,1.0
8154,8364bf2eb,0.5,3.9
8155,9b6b350c8,0.3,1.5
8156,1c3f79b11,0.5,2.3
8157,de41ebc79,0.7,1.4
8158,01c62e03b,0.1,1.1
8159,6a9d18d89,0.1,9.3
8160,2c137b9a4,0.0,2.8
8161,bf5c5cded,0.1,2.9
8162,11b20ee8f,0.5,1.8
